date,rainfall_mm,avg_temp_c,min_temp_c,max_temp_c,humidity_pct,solar_radiation,wind_speed_ms,state,latitude,longitude
2015-10-23,3.92,25.46,22.89,29.17,89.39,13.07,1.11,Abia,5.532,7.486
2015-10-24,2.22,25.46,23.2,28.47,90.03,17.01,1.16,Abia,5.532,7.486
2015-10-25,5.51,25.52,23.23,28.5,90.95,18.67,1.41,Abia,5.532,7.486
2015-10-26,7.71,25.83,23.17,29.13,89.44,16.02,1.49,Abia,5.532,7.486
2015-10-27,19.97,25.19,23.57,27.13,94.3,10.74,2.17,Abia,5.532,7.486
2015-10-28,10.7,25.05,23.47,27.39,93.67,16.36,1.38,Abia,5.532,7.486
2015-10-29,7.16,24.76,23.37,26.95,93.05,8.64,1.17,Abia,5.532,7.486
2015-10-30,2.35,24.99,22.54,28.11,88.06,17.26,0.83,Abia,5.532,7.486
2015-10-31,19.12,25.92,22.33,30.04,88.06,14.98,0.94,Abia,5.532,7.486
2015-11-01,33.14,25.33,23.84,27.44,94.45,12.9,1.32,Abia,5.532,7.486
2015-11-02,13.95,24.54,22.75,26.35,93.14,12.69,1.97,Abia,5.532,7.486
2015-11-03,0.75,25.97,22.18,30.55,86.25,18.31,1.28,Abia,5.532,7.486
2015-11-04,4.74,26.24,23.47,29.74,87.94,18.6,1.1,Abia,5.532,7.486
2015-11-05,39.72,24.83,22.32,26.8,88.6,8.2,1.2,Abia,5.532,7.486
2015-11-06,0.82,25.9,21.73,30.4,83.83,17.5,1.13,Abia,5.532,7.486
2015-11-07,4.05,26.13,22.65,30.19,86.79,17.25,0.85,Abia,5.532,7.486
2015-11-08,3.38,25.0,23.04,27.11,94.1,17.22,1.33,Abia,5.532,7.486
2015-11-09,26.29,24.34,22.76,26.02,93.48,19.92,1.57,Abia,5.532,7.486
2015-11-10,19.93,24.34,22.77,26.94,91.97,8.63,1.12,Abia,5.532,7.486
2015-11-11,2.48,25.78,22.69,29.67,86.73,18.77,0.9,Abia,5.532,7.486
2015-11-12,0.07,25.8,22.51,29.35,86.38,20.15,0.97,Abia,5.532,7.486
2015-11-13,0.04,26.09,21.84,30.52,76.66,21.16,1.26,Abia,5.532,7.486
2015-11-14,0.11,25.47,20.86,30.11,82.45,17.86,1.24,Abia,5.532,7.486
2015-11-15,0.07,26.42,22.84,30.31,83.29,16.73,1.09,Abia,5.532,7.486
2015-11-16,0.03,26.42,22.84,30.93,83.19,20.33,0.96,Abia,5.532,7.486
2015-11-17,0.12,26.46,22.46,30.65,81.67,18.77,0.91,Abia,5.532,7.486
2015-11-18,0.04,26.18,23.11,30.06,80.21,22.1,1.19,Abia,5.532,7.486
2015-11-19,0.02,25.77,22.6,29.52,87.0,17.77,0.78,Abia,5.532,7.486
2015-11-20,0.05,25.63,23.09,28.68,88.3,11.84,0.86,Abia,5.532,7.486
2015-11-21,0.04,25.77,22.94,29.39,86.71,19.94,1.03,Abia,5.532,7.486
2015-11-22,0.18,26.25,22.54,29.89,84.0,17.47,1.04,Abia,5.532,7.486
2015-11-23,0.41,26.68,22.7,31.25,80.66,20.71,1.0,Abia,5.532,7.486
2015-11-24,0.66,25.47,23.22,28.16,91.01,15.79,0.95,Abia,5.532,7.486
2015-11-25,0.13,26.06,22.15,30.71,86.26,18.87,0.99,Abia,5.532,7.486
2015-11-26,0.15,26.86,22.68,31.45,83.64,19.57,1.13,Abia,5.532,7.486
2015-11-27,0.25,26.91,23.15,30.9,83.05,17.94,1.2,Abia,5.532,7.486
2015-11-28,0.06,26.76,22.5,31.62,83.78,21.39,1.11,Abia,5.532,7.486
2015-11-29,0.2,26.6,22.75,31.14,84.24,19.61,0.99,Abia,5.532,7.486
2015-11-30,0.41,26.03,23.36,29.38,87.64,19.67,1.03,Abia,5.532,7.486
2015-12-01,0.22,26.03,22.78,30.02,86.63,19.84,0.98,Abia,5.532,7.486
2015-12-02,0.0,24.86,21.36,28.15,79.87,16.02,1.37,Abia,5.532,7.486
2015-12-03,0.0,22.69,19.24,27.44,76.72,16.19,2.38,Abia,5.532,7.486
2015-12-04,0.0,22.36,18.02,27.02,77.62,13.66,1.98,Abia,5.532,7.486
2015-12-05,0.0,22.04,18.74,26.82,78.45,16.26,1.82,Abia,5.532,7.486
2015-12-06,0.0,21.59,17.55,26.91,73.79,17.98,2.16,Abia,5.532,7.486
2015-12-07,0.0,21.88,16.79,28.51,73.07,19.29,2.41,Abia,5.532,7.486
2015-12-08,0.0,23.16,17.22,28.75,70.31,20.16,2.09,Abia,5.532,7.486
2015-12-09,0.2,25.34,21.15,29.43,69.3,19.86,0.95,Abia,5.532,7.486
2015-12-10,0.01,24.95,19.48,29.05,69.3,19.43,1.43,Abia,5.532,7.486
2015-12-11,0.0,23.17,18.17,28.36,70.84,17.62,2.13,Abia,5.532,7.486
2015-12-12,0.0,22.86,17.05,28.95,69.72,19.87,2.1,Abia,5.532,7.486
2015-12-13,0.0,23.19,16.73,29.05,72.17,19.55,1.53,Abia,5.532,7.486
2015-12-14,0.0,23.2,18.09,28.83,68.09,19.33,1.97,Abia,5.532,7.486
2015-12-15,0.0,21.36,16.03,28.53,69.44,20.25,2.33,Abia,5.532,7.486
2015-12-16,0.0,21.35,14.52,28.53,66.9,20.3,2.12,Abia,5.532,7.486
2015-12-17,0.0,22.32,15.22,28.47,64.28,20.46,1.75,Abia,5.532,7.486
2015-12-18,0.0,22.98,17.18,28.39,67.55,15.33,1.56,Abia,5.532,7.486
2015-12-19,0.0,24.34,19.56,28.78,62.81,19.41,1.14,Abia,5.532,7.486
2015-12-20,0.0,24.72,18.46,29.3,59.3,19.47,1.16,Abia,5.532,7.486
2015-12-21,0.0,24.59,20.73,29.3,61.73,20.21,1.41,Abia,5.532,7.486
2015-12-22,0.0,21.94,16.05,28.81,68.33,20.41,2.31,Abia,5.532,7.486
2015-12-23,0.0,22.65,15.78,28.78,67.86,19.9,1.92,Abia,5.532,7.486
2015-12-24,0.0,22.95,16.71,28.63,67.83,19.7,1.79,Abia,5.532,7.486
2015-12-25,0.0,22.67,16.24,29.47,68.77,17.99,1.96,Abia,5.532,7.486
2015-12-26,0.0,23.23,16.39,29.1,68.18,18.63,1.65,Abia,5.532,7.486
2015-12-27,0.0,23.73,16.96,28.66,60.25,18.54,1.9,Abia,5.532,7.486
2015-12-28,0.0,24.15,16.89,29.24,59.12,18.24,1.58,Abia,5.532,7.486
2015-12-29,0.0,23.72,17.23,29.16,59.73,19.38,1.84,Abia,5.532,7.486
2015-12-30,0.0,23.61,15.9,29.78,66.63,19.31,1.59,Abia,5.532,7.486
2015-12-31,0.0,24.17,17.77,29.45,65.08,18.4,1.19,Abia,5.532,7.486
2016-01-01,0.0,23.28,18.33,28.36,60.01,18.5,1.98,Abia,5.532,7.486
2016-01-02,0.0,22.76,16.26,29.49,69.75,19.85,2.09,Abia,5.532,7.486
2016-01-03,0.0,22.47,16.73,29.37,62.49,18.39,2.53,Abia,5.532,7.486
2016-01-04,0.0,23.74,16.94,29.8,68.81,18.81,1.96,Abia,5.532,7.486
2016-01-05,0.11,25.27,19.45,31.49,72.84,16.57,0.83,Abia,5.532,7.486
2016-01-06,0.1,25.73,20.58,31.16,75.9,19.02,1.32,Abia,5.532,7.486
2016-01-07,0.03,25.07,19.86,31.33,73.03,19.34,1.61,Abia,5.532,7.486
2016-01-08,0.47,26.54,21.05,32.39,83.41,19.17,1.29,Abia,5.532,7.486
2016-01-09,0.98,27.22,22.84,32.2,81.93,18.5,1.33,Abia,5.532,7.486
2016-01-10,0.56,27.07,22.36,32.2,80.7,17.51,1.22,Abia,5.532,7.486
2016-01-11,0.37,26.76,22.19,32.24,79.44,19.29,1.17,Abia,5.532,7.486
2016-01-12,0.68,26.35,21.8,31.46,74.69,19.45,1.29,Abia,5.532,7.486
2016-01-13,0.13,25.65,20.16,30.72,61.97,18.76,1.38,Abia,5.532,7.486
2016-01-14,0.0,25.12,18.69,30.97,55.59,19.26,1.62,Abia,5.532,7.486
2016-01-15,0.0,25.49,19.52,31.41,61.03,19.03,1.31,Abia,5.532,7.486
2016-01-16,0.23,26.72,21.97,31.78,81.35,18.41,1.21,Abia,5.532,7.486
2016-01-17,1.25,27.0,23.57,31.68,81.43,16.33,1.38,Abia,5.532,7.486
2016-01-18,1.39,27.15,22.51,32.24,80.18,15.59,0.93,Abia,5.532,7.486
2016-01-19,1.0,26.57,22.86,30.69,66.59,18.02,1.55,Abia,5.532,7.486
2016-01-20,0.08,25.67,19.61,30.67,56.31,20.35,1.42,Abia,5.532,7.486
2016-01-21,0.0,24.6,18.52,30.8,61.48,20.92,1.6,Abia,5.532,7.486
2016-01-22,0.0,24.51,19.57,30.36,66.97,9.61,1.62,Abia,5.532,7.486
2016-01-23,0.0,24.26,19.14,30.12,58.37,19.82,1.49,Abia,5.532,7.486
2016-01-24,0.0,23.65,16.86,28.84,49.06,18.87,2.05,Abia,5.532,7.486
2016-01-25,0.0,21.92,15.61,28.2,57.55,17.63,2.49,Abia,5.532,7.486
2016-01-26,0.0,22.41,16.72,28.1,59.61,17.96,1.93,Abia,5.532,7.486
2016-01-27,0.0,22.9,16.67,28.93,55.07,20.25,2.25,Abia,5.532,7.486
2016-01-28,0.0,22.43,16.87,28.99,60.16,19.08,2.15,Abia,5.532,7.486
2016-01-29,0.0,21.8,16.04,29.35,59.6,19.02,2.7,Abia,5.532,7.486
2016-01-30,0.0,22.8,15.16,29.33,54.01,18.94,2.19,Abia,5.532,7.486
2016-01-31,0.0,24.23,18.14,28.67,52.33,19.04,1.43,Abia,5.532,7.486
2016-02-01,0.0,24.43,19.13,29.81,53.32,19.49,1.18,Abia,5.532,7.486
2016-02-02,0.0,24.75,19.64,32.03,66.74,19.13,1.02,Abia,5.532,7.486
2016-02-03,0.0,25.99,20.62,31.52,80.87,18.33,1.18,Abia,5.532,7.486
2016-02-04,0.0,27.41,22.14,33.16,76.82,18.5,1.14,Abia,5.532,7.486
2016-02-05,0.11,26.37,21.66,31.97,68.27,18.99,1.81,Abia,5.532,7.486
2016-02-06,0.24,26.27,21.5,31.93,75.25,19.43,1.69,Abia,5.532,7.486
2016-02-07,0.14,25.93,20.42,31.59,69.52,17.59,1.45,Abia,5.532,7.486
2016-02-08,0.14,25.84,21.73,30.09,73.51,16.76,1.42,Abia,5.532,7.486
2016-02-09,0.08,25.07,21.19,29.3,60.38,17.35,1.86,Abia,5.532,7.486
2016-02-10,0.0,23.83,17.53,29.37,52.33,18.47,2.03,Abia,5.532,7.486
2016-02-11,0.0,23.03,15.59,29.91,55.34,18.7,1.73,Abia,5.532,7.486
2016-02-12,0.0,24.71,18.66,30.15,68.51,17.79,1.3,Abia,5.532,7.486
2016-02-13,0.0,26.41,21.17,31.81,78.33,17.88,1.15,Abia,5.532,7.486
2016-02-14,0.0,26.72,22.12,31.75,80.24,13.72,1.2,Abia,5.532,7.486
2016-02-15,0.03,26.79,22.76,31.3,82.74,16.4,1.28,Abia,5.532,7.486
2016-02-16,0.05,27.48,23.02,32.71,80.77,18.42,1.03,Abia,5.532,7.486
2016-02-17,0.05,28.19,24.01,33.22,81.62,17.95,1.46,Abia,5.532,7.486
2016-02-18,0.1,27.92,24.07,32.87,82.34,18.8,1.73,Abia,5.532,7.486
2016-02-19,0.12,28.15,24.21,32.62,80.7,18.57,1.85,Abia,5.532,7.486
2016-02-20,0.01,28.26,24.39,32.8,81.21,18.21,1.72,Abia,5.532,7.486
2016-02-21,0.02,28.76,24.91,33.41,79.99,18.18,1.44,Abia,5.532,7.486
2016-02-22,0.02,28.89,24.85,34.23,75.4,16.94,1.84,Abia,5.532,7.486
2016-02-23,0.0,28.28,24.3,33.38,72.93,16.08,1.61,Abia,5.532,7.486
2016-02-24,0.0,28.13,24.26,32.49,81.27,14.58,1.29,Abia,5.532,7.486
2016-02-25,1.34,27.61,25.23,30.37,86.3,14.68,1.41,Abia,5.532,7.486
2016-02-26,1.08,27.55,25.18,30.55,87.14,13.73,1.78,Abia,5.532,7.486
2016-02-27,0.51,28.09,24.22,32.73,82.45,16.76,1.74,Abia,5.532,7.486
2016-02-28,1.05,28.23,24.54,32.6,82.24,15.33,2.0,Abia,5.532,7.486
2016-02-29,3.44,28.14,25.02,32.26,84.49,15.67,1.95,Abia,5.532,7.486
2016-03-01,2.58,27.66,25.39,31.05,86.94,15.1,2.28,Abia,5.532,7.486
2016-03-02,3.4,27.67,24.64,31.88,84.82,14.74,2.23,Abia,5.532,7.486
2016-03-03,2.48,27.52,24.09,31.78,85.9,18.13,1.92,Abia,5.532,7.486
2016-03-04,6.83,27.39,24.95,30.6,89.06,16.29,1.51,Abia,5.532,7.486
2016-03-05,7.97,27.43,24.97,31.41,87.13,4.26,1.85,Abia,5.532,7.486
2016-03-06,3.89,26.73,23.86,30.39,87.9,11.73,1.76,Abia,5.532,7.486
2016-03-07,0.76,27.36,23.8,31.66,84.04,18.94,1.65,Abia,5.532,7.486
2016-03-08,3.19,26.95,24.76,30.01,88.17,11.59,1.65,Abia,5.532,7.486
2016-03-09,4.77,26.82,24.37,29.99,87.71,16.02,1.59,Abia,5.532,7.486
2016-03-10,4.15,26.6,24.54,29.31,89.08,16.47,1.54,Abia,5.532,7.486
2016-03-11,1.29,26.81,24.17,30.33,86.94,14.15,1.74,Abia,5.532,7.486
2016-03-12,3.38,27.64,24.04,32.12,84.93,17.13,1.63,Abia,5.532,7.486
2016-03-13,12.02,26.48,24.22,29.25,90.39,5.44,1.69,Abia,5.532,7.486
2016-03-14,1.44,27.24,23.32,32.05,81.86,16.08,0.93,Abia,5.532,7.486
2016-03-15,2.02,27.89,23.79,32.4,81.95,21.17,1.07,Abia,5.532,7.486
2016-03-16,5.86,27.72,24.92,31.59,87.43,16.89,1.5,Abia,5.532,7.486
2016-03-17,4.72,27.69,24.99,31.56,87.13,15.12,1.76,Abia,5.532,7.486
2016-03-18,11.32,26.4,24.44,28.53,88.15,9.65,1.4,Abia,5.532,7.486
2016-03-19,2.76,26.98,23.54,31.02,86.34,17.99,1.33,Abia,5.532,7.486
2016-03-20,4.3,26.65,24.03,30.15,88.45,16.38,1.57,Abia,5.532,7.486
2016-03-21,1.23,27.25,23.61,31.83,84.2,18.03,1.11,Abia,5.532,7.486
2016-03-22,1.37,27.96,24.9,32.37,83.75,18.81,1.91,Abia,5.532,7.486
2016-03-23,7.53,27.2,25.03,30.29,89.4,18.42,1.88,Abia,5.532,7.486
2016-03-24,15.47,26.45,24.81,28.89,91.82,9.15,2.21,Abia,5.532,7.486
2016-03-25,5.02,27.28,24.41,31.04,86.88,18.88,2.05,Abia,5.532,7.486
2016-03-26,6.29,27.32,24.63,30.88,87.71,19.05,1.66,Abia,5.532,7.486
2016-03-27,5.69,27.07,25.39,29.82,89.93,12.22,1.5,Abia,5.532,7.486
2016-03-28,3.86,28.2,25.01,32.49,84.91,19.1,1.29,Abia,5.532,7.486
2016-03-29,7.42,27.78,24.94,31.8,87.67,16.65,1.54,Abia,5.532,7.486
2016-03-30,1.45,27.92,24.62,32.0,85.78,16.02,1.35,Abia,5.532,7.486
2016-03-31,7.16,27.94,25.13,31.96,87.17,14.29,1.91,Abia,5.532,7.486
2016-04-01,3.5,27.44,25.25,30.83,87.96,12.3,2.27,Abia,5.532,7.486
2016-04-02,1.68,27.48,24.43,31.41,86.59,15.51,1.79,Abia,5.532,7.486
2016-04-03,0.95,27.85,24.78,31.66,86.48,20.69,1.36,Abia,5.532,7.486
2016-04-04,5.56,27.31,25.12,30.69,89.01,15.18,1.82,Abia,5.532,7.486
2016-04-05,3.6,27.21,24.62,30.46,88.62,18.06,1.98,Abia,5.532,7.486
2016-04-06,17.98,26.61,24.84,29.27,91.44,10.12,1.55,Abia,5.532,7.486
2016-04-07,1.37,26.49,23.63,30.51,84.69,17.59,1.8,Abia,5.532,7.486
2016-04-08,0.33,27.75,23.87,32.62,82.7,21.49,1.13,Abia,5.532,7.486
2016-04-09,4.84,26.46,24.41,29.21,89.54,9.96,1.71,Abia,5.532,7.486
2016-04-10,3.78,27.25,23.99,31.74,85.04,16.83,1.79,Abia,5.532,7.486
2016-04-11,5.66,26.98,24.2,30.31,87.85,20.72,1.7,Abia,5.532,7.486
2016-04-12,2.2,26.87,24.58,30.13,87.92,14.8,1.62,Abia,5.532,7.486
2016-04-13,2.63,27.92,24.3,32.38,83.63,20.45,1.73,Abia,5.532,7.486
2016-04-14,2.83,27.54,24.85,31.34,86.63,17.51,1.6,Abia,5.532,7.486
2016-04-15,1.77,26.62,24.65,29.93,88.33,11.93,1.57,Abia,5.532,7.486
2016-04-16,1.14,27.4,23.77,32.17,84.24,20.73,1.93,Abia,5.532,7.486
2016-04-17,0.94,26.97,24.04,31.15,85.68,20.35,1.76,Abia,5.532,7.486
2016-04-18,2.86,26.54,23.79,29.59,89.25,19.24,1.34,Abia,5.532,7.486
2016-04-19,2.81,28.21,24.0,32.29,80.16,12.14,0.58,Abia,5.532,7.486
2016-04-20,3.15,27.38,24.34,31.02,86.92,21.68,1.21,Abia,5.532,7.486
2016-04-21,1.05,27.3,24.39,30.78,87.29,18.34,1.19,Abia,5.532,7.486
2016-04-22,2.6,27.11,24.94,30.03,89.2,18.93,1.54,Abia,5.532,7.486
2016-04-23,1.74,27.2,25.11,30.53,88.69,19.94,1.4,Abia,5.532,7.486
2016-04-24,1.6,27.12,24.64,30.41,89.82,18.3,1.59,Abia,5.532,7.486
2016-04-25,1.65,26.73,24.73,29.57,89.94,16.76,1.45,Abia,5.532,7.486
2016-04-26,4.99,27.02,24.02,30.69,88.01,18.76,1.48,Abia,5.532,7.486
2016-04-27,3.8,27.05,24.88,30.31,88.2,17.9,1.52,Abia,5.532,7.486
2016-04-28,3.49,27.44,24.56,31.62,80.88,14.88,1.13,Abia,5.532,7.486
2016-04-29,3.83,26.75,24.03,29.92,88.99,21.38,1.49,Abia,5.532,7.486
2016-04-30,5.5,27.27,24.9,30.65,88.64,18.75,1.5,Abia,5.532,7.486
2016-05-01,4.08,27.04,24.92,30.11,90.37,22.08,1.53,Abia,5.532,7.486
2016-05-02,3.08,26.9,24.66,30.26,88.79,17.55,1.49,Abia,5.532,7.486
2016-05-03,1.37,26.46,24.18,29.54,87.74,17.07,1.31,Abia,5.532,7.486
2016-05-04,1.5,27.27,24.32,31.52,85.58,15.12,1.22,Abia,5.532,7.486
2016-05-05,0.74,26.78,24.1,30.49,87.72,19.25,1.37,Abia,5.532,7.486
2016-05-06,1.15,27.3,23.42,32.05,85.05,21.27,1.63,Abia,5.532,7.486
2016-05-07,3.25,26.99,24.48,30.83,87.38,20.46,1.94,Abia,5.532,7.486
2016-05-08,2.69,26.16,24.14,29.01,88.42,19.8,1.43,Abia,5.532,7.486
2016-05-09,0.97,26.66,23.72,30.24,87.83,22.88,1.41,Abia,5.532,7.486
2016-05-10,2.1,27.28,24.52,31.12,86.88,19.89,1.52,Abia,5.532,7.486
2016-05-11,2.89,27.01,24.62,30.03,88.99,20.8,1.62,Abia,5.532,7.486
2016-05-12,5.7,26.91,24.67,30.05,89.53,19.03,1.42,Abia,5.532,7.486
2016-05-13,6.79,26.16,24.84,28.31,93.26,18.23,1.42,Abia,5.532,7.486
2016-05-14,3.71,26.52,24.63,29.71,90.09,18.9,1.91,Abia,5.532,7.486
2016-05-15,22.9,25.42,23.34,28.74,90.56,5.78,2.04,Abia,5.532,7.486
2016-05-16,13.16,25.92,23.0,29.35,88.42,21.99,1.04,Abia,5.532,7.486
2016-05-17,2.8,25.44,23.36,27.88,89.97,12.77,1.22,Abia,5.532,7.486
2016-05-18,4.2,26.67,23.03,31.16,85.07,18.33,1.03,Abia,5.532,7.486
2016-05-19,1.93,26.47,24.38,29.59,89.36,17.62,1.52,Abia,5.532,7.486
2016-05-20,5.91,26.99,24.25,30.47,89.77,17.65,1.65,Abia,5.532,7.486
2016-05-21,17.56,26.28,24.79,28.77,93.25,16.33,1.52,Abia,5.532,7.486
2016-05-22,22.58,25.91,24.52,27.65,95.47,5.27,1.44,Abia,5.532,7.486
2016-05-23,3.85,24.82,23.37,26.5,90.28,12.25,1.46,Abia,5.532,7.486
2016-05-24,1.7,26.98,22.55,31.86,81.39,19.8,0.81,Abia,5.532,7.486
2016-05-25,3.82,26.51,23.69,29.47,88.01,14.55,0.85,Abia,5.532,7.486
2016-05-26,3.81,27.05,24.31,30.67,87.39,20.52,1.1,Abia,5.532,7.486
2016-05-27,2.99,26.05,24.57,28.34,91.65,16.61,2.02,Abia,5.532,7.486
2016-05-28,7.76,26.24,24.0,29.51,91.26,17.09,1.57,Abia,5.532,7.486
2016-05-29,11.42,25.73,23.68,28.39,92.54,11.31,1.61,Abia,5.532,7.486
2016-05-30,2.29,26.54,22.94,30.87,83.13,14.81,0.8,Abia,5.532,7.486
2016-05-31,1.15,27.11,23.26,31.21,84.03,21.64,0.83,Abia,5.532,7.486
2016-06-01,13.18,26.81,24.15,30.38,87.99,16.68,1.34,Abia,5.532,7.486
2016-06-02,6.5,27.19,24.38,31.39,87.7,10.8,1.16,Abia,5.532,7.486
2016-06-03,1.33,26.39,24.06,29.53,87.2,14.22,1.06,Abia,5.532,7.486
2016-06-04,2.37,27.09,23.22,31.27,84.63,19.54,1.23,Abia,5.532,7.486
2016-06-05,10.29,26.97,24.35,30.59,89.05,19.84,1.78,Abia,5.532,7.486
2016-06-06,6.12,26.46,24.04,29.65,88.8,17.62,1.41,Abia,5.532,7.486
2016-06-07,4.25,25.45,23.84,28.03,91.77,6.81,1.27,Abia,5.532,7.486
2016-06-08,6.05,26.44,23.78,29.99,89.56,20.2,1.35,Abia,5.532,7.486
2016-06-09,14.51,25.53,24.3,27.55,94.33,16.61,1.49,Abia,5.532,7.486
2016-06-10,3.52,25.65,23.72,27.82,91.68,19.16,1.51,Abia,5.532,7.486
2016-06-11,12.08,25.0,23.97,26.91,93.48,15.94,2.18,Abia,5.532,7.486
2016-06-12,4.46,24.62,23.42,25.88,94.66,12.13,2.67,Abia,5.532,7.486
2016-06-13,1.49,25.11,23.6,27.89,91.84,8.62,1.71,Abia,5.532,7.486
2016-06-14,5.32,25.51,23.25,28.93,88.77,18.47,1.74,Abia,5.532,7.486
2016-06-15,39.35,24.51,22.51,26.75,92.78,13.88,1.69,Abia,5.532,7.486
2016-06-16,0.37,24.23,21.76,27.66,87.49,13.23,1.24,Abia,5.532,7.486
2016-06-17,0.21,25.93,21.71,30.63,79.61,18.44,0.93,Abia,5.532,7.486
2016-06-18,7.58,26.14,22.99,30.09,86.01,17.96,1.05,Abia,5.532,7.486
2016-06-19,12.07,24.78,23.37,27.12,93.25,11.97,2.32,Abia,5.532,7.486
2016-06-20,6.76,24.29,22.49,26.75,92.54,14.57,2.0,Abia,5.532,7.486
2016-06-21,0.91,25.48,22.23,29.27,84.12,20.36,0.72,Abia,5.532,7.486
2016-06-22,0.54,26.07,22.48,30.38,83.73,19.15,0.84,Abia,5.532,7.486
2016-06-23,9.22,25.87,22.76,29.58,88.11,15.72,1.16,Abia,5.532,7.486
2016-06-24,24.22,24.7,23.22,26.65,92.16,15.03,1.78,Abia,5.532,7.486
2016-06-25,1.56,25.49,22.16,29.7,86.73,17.51,1.58,Abia,5.532,7.486
2016-06-26,1.49,25.42,22.52,29.79,85.96,10.08,1.93,Abia,5.532,7.486
2016-06-27,1.66,24.9,22.55,28.05,87.78,14.53,1.69,Abia,5.532,7.486
2016-06-28,2.04,24.77,22.56,27.95,88.48,13.29,1.21,Abia,5.532,7.486
2016-06-29,4.6,25.4,22.5,29.22,88.9,13.84,1.48,Abia,5.532,7.486
2016-06-30,4.29,25.71,22.65,29.04,88.87,16.18,1.49,Abia,5.532,7.486
2016-07-01,5.25,25.06,23.28,27.38,92.03,18.42,1.7,Abia,5.532,7.486
2016-07-02,1.28,26.24,23.16,29.94,87.21,18.55,1.18,Abia,5.532,7.486
2016-07-03,5.53,25.94,23.83,29.1,90.46,15.64,1.68,Abia,5.532,7.486
2016-07-04,4.56,25.57,23.79,28.72,90.99,17.51,2.14,Abia,5.532,7.486
2016-07-05,7.37,25.75,23.36,29.79,90.26,11.75,2.08,Abia,5.532,7.486
2016-07-06,1.49,25.12,22.77,28.35,89.59,13.81,1.66,Abia,5.532,7.486
2016-07-07,2.83,25.65,22.37,29.54,88.58,17.69,1.65,Abia,5.532,7.486
2016-07-08,3.41,25.25,23.44,27.7,91.75,13.35,2.02,Abia,5.532,7.486
2016-07-09,4.88,25.3,23.23,28.36,91.18,7.84,1.9,Abia,5.532,7.486
2016-07-10,10.72,25.1,22.94,28.43,90.56,5.94,2.12,Abia,5.532,7.486
2016-07-11,7.98,24.88,22.57,28.28,90.46,12.99,1.74,Abia,5.532,7.486
2016-07-12,4.55,24.68,22.34,27.54,90.44,14.26,1.51,Abia,5.532,7.486
2016-07-13,2.3,24.29,22.58,26.67,90.76,11.28,1.8,Abia,5.532,7.486
2016-07-14,6.76,25.29,21.87,29.46,88.69,14.41,1.72,Abia,5.532,7.486
2016-07-15,10.3,24.78,22.99,27.87,91.21,5.64,2.02,Abia,5.532,7.486
2016-07-16,15.13,24.41,22.47,26.9,93.62,8.87,1.5,Abia,5.532,7.486
2016-07-17,5.8,24.39,22.11,27.41,90.08,12.11,1.47,Abia,5.532,7.486
2016-07-18,13.51,24.96,22.0,28.09,87.62,15.28,1.33,Abia,5.532,7.486
2016-07-19,15.55,25.25,22.49,28.92,90.34,9.66,1.69,Abia,5.532,7.486
2016-07-20,2.95,25.01,22.58,28.4,90.74,17.4,1.78,Abia,5.532,7.486
2016-07-21,4.29,24.47,23.09,26.57,91.71,13.31,1.41,Abia,5.532,7.486
2016-07-22,2.73,25.09,22.1,28.87,88.82,13.68,1.6,Abia,5.532,7.486
2016-07-23,15.68,24.1,23.0,25.83,95.63,10.71,1.8,Abia,5.532,7.486
2016-07-24,9.42,24.11,22.41,26.4,92.09,14.62,1.61,Abia,5.532,7.486
2016-07-25,7.18,24.75,22.11,28.41,88.59,14.3,1.81,Abia,5.532,7.486
2016-07-26,4.57,24.74,21.87,28.44,88.55,11.49,1.64,Abia,5.532,7.486
2016-07-27,5.89,24.43,22.34,27.12,90.88,9.29,1.07,Abia,5.532,7.486
2016-07-28,14.3,24.54,22.23,27.58,90.53,13.21,1.4,Abia,5.532,7.486
2016-07-29,8.27,24.91,22.18,29.14,89.47,12.64,1.83,Abia,5.532,7.486
2016-07-30,21.59,24.12,22.18,27.45,91.51,13.72,1.82,Abia,5.532,7.486
2016-07-31,13.4,25.13,21.69,29.66,88.48,14.15,2.01,Abia,5.532,7.486
2016-08-01,15.79,25.47,22.24,29.84,88.77,13.05,2.06,Abia,5.532,7.486
2016-08-02,12.3,24.81,22.9,27.72,91.21,13.3,2.57,Abia,5.532,7.486
2016-08-03,7.91,24.61,22.31,27.68,91.2,12.64,1.88,Abia,5.532,7.486
2016-08-04,8.02,24.5,22.8,26.69,92.71,13.56,1.85,Abia,5.532,7.486
2016-08-05,13.58,24.16,22.9,25.95,93.93,6.52,2.39,Abia,5.532,7.486
2016-08-06,19.46,25.16,22.53,28.84,90.19,14.57,2.49,Abia,5.532,7.486
2016-08-07,5.19,24.8,22.43,28.33,90.07,14.47,2.32,Abia,5.532,7.486
2016-08-08,2.14,25.04,21.96,29.27,88.29,18.44,1.82,Abia,5.532,7.486
2016-08-09,3.73,25.16,22.13,29.47,87.77,15.25,1.94,Abia,5.532,7.486
2016-08-10,3.85,24.75,22.26,28.37,89.72,14.45,1.9,Abia,5.532,7.486
2016-08-11,3.73,24.99,22.54,28.1,90.27,12.18,1.77,Abia,5.532,7.486
2016-08-12,2.03,25.17,22.35,28.73,89.67,13.1,1.82,Abia,5.532,7.486
2016-08-13,5.01,25.22,22.23,29.12,88.49,14.36,2.06,Abia,5.532,7.486
