Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2166","Coconut oil","2020","2020","t","9518.32","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2166","Coconut oil","2021","2021","t","7000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2166","Coconut oil","2022","2022","t","7000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2166","Coconut oil","2023","2023","t","7000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01460","Coconuts, in shell","2019","2019","ha","36396","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01460","Coconuts, in shell","2019","2019","kg/ha","7553","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01460","Coconuts, in shell","2019","2019","t","274900","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01460","Coconuts, in shell","2020","2020","ha","35319","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01460","Coconuts, in shell","2020","2020","kg/ha","7681.4","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01460","Coconuts, in shell","2020","2020","t","271300","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01460","Coconuts, in shell","2021","2021","ha","34621","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01460","Coconuts, in shell","2021","2021","kg/ha","7836.2","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01460","Coconuts, in shell","2021","2021","t","271300","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01460","Coconuts, in shell","2022","2022","ha","34621","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01460","Coconuts, in shell","2022","2022","kg/ha","7836.4","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01460","Coconuts, in shell","2022","2022","t","271300","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01460","Coconuts, in shell","2023","2023","ha","35933","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01460","Coconuts, in shell","2023","2023","kg/ha","7917.5","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01460","Coconuts, in shell","2023","2023","t","284500","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01460","Coconuts, in shell","2024","2024","ha","36232","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01460","Coconuts, in shell","2024","2024","kg/ha","7998.7","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01460","Coconuts, in shell","2024","2024","t","289806.86","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01610","Coffee, green","2019","2019","ha","1421","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01610","Coffee, green","2019","2019","kg/ha","1302.9","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01610","Coffee, green","2019","2019","t","1852.02","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01610","Coffee, green","2020","2020","ha","1380","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01610","Coffee, green","2020","2020","kg/ha","1308.8","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01610","Coffee, green","2020","2020","t","1806.08","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01610","Coffee, green","2021","2021","ha","1367","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01610","Coffee, green","2021","2021","kg/ha","1315.8","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01610","Coffee, green","2021","2021","t","1798.95","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01610","Coffee, green","2022","2022","ha","1390","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01610","Coffee, green","2022","2022","kg/ha","1309.1","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01610","Coffee, green","2022","2022","t","1819.02","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01610","Coffee, green","2023","2023","ha","1379","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01610","Coffee, green","2023","2023","kg/ha","1311.2","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01610","Coffee, green","2023","2023","t","1808.01","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01610","Coffee, green","2024","2024","ha","1379","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01610","Coffee, green","2024","2024","kg/ha","1312","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01610","Coffee, green","2024","2024","t","1808.66","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01921.02","Cotton lint, ginned","2019","2019","t","44000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01921.02","Cotton lint, ginned","2020","2020","t","90000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01921.02","Cotton lint, ginned","2021","2021","t","93000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01921.02","Cotton lint, ginned","2022","2022","t","104000","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01921.02","Cotton lint, ginned","2023","2023","t","99200","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0143","Cotton seed","2019","2019","t","60000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0143","Cotton seed","2020","2020","t","125000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0143","Cotton seed","2021","2021","t","115000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0143","Cotton seed","2022","2022","t","130000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","0143","Cotton seed","2023","2023","t","124000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2168","Cottonseed oil","2019","2019","t","10900","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2168","Cottonseed oil","2020","2020","t","10000","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2168","Cottonseed oil","2021","2021","t","16900","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2168","Cottonseed oil","2022","2022","t","17300","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2168","Cottonseed oil","2023","2023","t","17200","X","Value from external organization","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01706","Cow peas, dry","2019","2019","ha","4931320","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01706","Cow peas, dry","2019","2019","kg/ha","824.3","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01706","Cow peas, dry","2019","2019","t","4064710","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01706","Cow peas, dry","2020","2020","ha","4973530","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01706","Cow peas, dry","2020","2020","kg/ha","831","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01706","Cow peas, dry","2020","2020","t","4132850","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01706","Cow peas, dry","2021","2021","ha","5041990","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01706","Cow peas, dry","2021","2021","kg/ha","835.6","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01706","Cow peas, dry","2021","2021","t","4213100","A","Official value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01706","Cow peas, dry","2022","2022","ha","4922010","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01706","Cow peas, dry","2022","2022","kg/ha","856","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01706","Cow peas, dry","2022","2022","t","4213094.04","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01706","Cow peas, dry","2023","2023","ha","5006871","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01706","Cow peas, dry","2023","2023","kg/ha","856","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01706","Cow peas, dry","2023","2023","t","4285752.86","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01706","Cow peas, dry","2024","2024","ha","5142986","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01706","Cow peas, dry","2024","2024","kg/ha","833.7","E","Estimated value",""
